"","steps","date","interval","day"
"7644",314,2012-10-27,1255,"Weekend"
"7645",98,2012-10-27,1300,"Weekend"
"7646",107,2012-10-27,1305,"Weekend"
"7647",0,2012-10-27,1310,"Weekend"
"7648",180,2012-10-27,1315,"Weekend"
"7649",114,2012-10-27,1320,"Weekend"
"7650",16,2012-10-27,1325,"Weekend"
"7651",0,2012-10-27,1330,"Weekend"
"7652",0,2012-10-27,1335,"Weekend"
"7653",0,2012-10-27,1340,"Weekend"
"7654",72,2012-10-27,1345,"Weekend"
"7655",155,2012-10-27,1350,"Weekend"
"7656",135,2012-10-27,1355,"Weekend"
"7657",136,2012-10-27,1400,"Weekend"
"7658",120,2012-10-27,1405,"Weekend"
"7659",30,2012-10-27,1410,"Weekend"
"7660",0,2012-10-27,1415,"Weekend"
"7661",150,2012-10-27,1420,"Weekend"
"7662",149,2012-10-27,1425,"Weekend"
"7663",373,2012-10-27,1430,"Weekend"
"7664",166,2012-10-27,1435,"Weekend"
"7665",0,2012-10-27,1440,"Weekend"
"7666",0,2012-10-27,1445,"Weekend"
"7667",0,2012-10-27,1450,"Weekend"
"7668",108,2012-10-27,1455,"Weekend"
"7669",0,2012-10-27,1500,"Weekend"
"7670",0,2012-10-27,1505,"Weekend"
"7671",66,2012-10-27,1510,"Weekend"
"7672",0,2012-10-27,1515,"Weekend"
"7673",0,2012-10-27,1520,"Weekend"
"7674",0,2012-10-27,1525,"Weekend"
"7675",0,2012-10-27,1530,"Weekend"
"7676",0,2012-10-27,1535,"Weekend"
"7677",0,2012-10-27,1540,"Weekend"
"7678",0,2012-10-27,1545,"Weekend"
"7679",0,2012-10-27,1550,"Weekend"
"7680",0,2012-10-27,1555,"Weekend"
"7681",0,2012-10-27,1600,"Weekend"
"7682",0,2012-10-27,1605,"Weekend"
"7683",0,2012-10-27,1610,"Weekend"
"7684",0,2012-10-27,1615,"Weekend"
"7685",0,2012-10-27,1620,"Weekend"
"7686",0,2012-10-27,1625,"Weekend"
"7687",0,2012-10-27,1630,"Weekend"
"7688",0,2012-10-27,1635,"Weekend"
"7689",0,2012-10-27,1640,"Weekend"
"7690",0,2012-10-27,1645,"Weekend"
"7691",0,2012-10-27,1650,"Weekend"
"7692",0,2012-10-27,1655,"Weekend"
"7693",0,2012-10-27,1700,"Weekend"
"7694",0,2012-10-27,1705,"Weekend"
"7695",0,2012-10-27,1710,"Weekend"
"7696",0,2012-10-27,1715,"Weekend"
"7697",0,2012-10-27,1720,"Weekend"
"7698",0,2012-10-27,1725,"Weekend"
"7699",0,2012-10-27,1730,"Weekend"
"7700",46,2012-10-27,1735,"Weekend"
"7701",148,2012-10-27,1740,"Weekend"
"7702",60,2012-10-27,1745,"Weekend"
"7703",0,2012-10-27,1750,"Weekend"
"7704",76,2012-10-27,1755,"Weekend"
"7705",183,2012-10-27,1800,"Weekend"
"7706",185,2012-10-27,1805,"Weekend"
"7707",47,2012-10-27,1810,"Weekend"
"7708",178,2012-10-27,1815,"Weekend"
"7709",22,2012-10-27,1820,"Weekend"
"7710",0,2012-10-27,1825,"Weekend"
"7711",74,2012-10-27,1830,"Weekend"
"7712",72,2012-10-27,1835,"Weekend"
"7713",60,2012-10-27,1840,"Weekend"
"7714",38,2012-10-27,1845,"Weekend"
"7715",6,2012-10-27,1850,"Weekend"
"7716",0,2012-10-27,1855,"Weekend"
"7717",0,2012-10-27,1900,"Weekend"
"7718",43,2012-10-27,1905,"Weekend"
"7719",0,2012-10-27,1910,"Weekend"
"7720",0,2012-10-27,1915,"Weekend"
"7721",0,2012-10-27,1920,"Weekend"
"7722",0,2012-10-27,1925,"Weekend"
"7723",0,2012-10-27,1930,"Weekend"
"7724",0,2012-10-27,1935,"Weekend"
"7725",0,2012-10-27,1940,"Weekend"
"7726",0,2012-10-27,1945,"Weekend"
"7727",0,2012-10-27,1950,"Weekend"
"7728",48,2012-10-27,1955,"Weekend"
"7729",0,2012-10-27,2000,"Weekend"
"7730",0,2012-10-27,2005,"Weekend"
"7731",0,2012-10-27,2010,"Weekend"
"7732",0,2012-10-27,2015,"Weekend"
"7733",0,2012-10-27,2020,"Weekend"
"7734",0,2012-10-27,2025,"Weekend"
"7735",0,2012-10-27,2030,"Weekend"
"7736",0,2012-10-27,2035,"Weekend"
"7737",0,2012-10-27,2040,"Weekend"
"7738",0,2012-10-27,2045,"Weekend"
"7739",0,2012-10-27,2050,"Weekend"
"7740",0,2012-10-27,2055,"Weekend"
"7741",0,2012-10-27,2100,"Weekend"
"7742",0,2012-10-27,2105,"Weekend"
"7743",0,2012-10-27,2110,"Weekend"
"7744",0,2012-10-27,2115,"Weekend"
"7745",0,2012-10-27,2120,"Weekend"
"7746",0,2012-10-27,2125,"Weekend"
"7747",42,2012-10-27,2130,"Weekend"
"7748",82,2012-10-27,2135,"Weekend"
"7749",108,2012-10-27,2140,"Weekend"
"7750",0,2012-10-27,2145,"Weekend"
"7751",108,2012-10-27,2150,"Weekend"
"7752",0,2012-10-27,2155,"Weekend"
"7753",0,2012-10-27,2200,"Weekend"
"7754",0,2012-10-27,2205,"Weekend"
"7755",0,2012-10-27,2210,"Weekend"
"7756",0,2012-10-27,2215,"Weekend"
"7757",0,2012-10-27,2220,"Weekend"
"7758",0,2012-10-27,2225,"Weekend"
"7759",0,2012-10-27,2230,"Weekend"
"7760",0,2012-10-27,2235,"Weekend"
"7761",0,2012-10-27,2240,"Weekend"
"7762",0,2012-10-27,2245,"Weekend"
"7763",0,2012-10-27,2250,"Weekend"
"7764",0,2012-10-27,2255,"Weekend"
"7765",0,2012-10-27,2300,"Weekend"
"7766",0,2012-10-27,2305,"Weekend"
"7767",0,2012-10-27,2310,"Weekend"
"7768",0,2012-10-27,2315,"Weekend"
"7769",0,2012-10-27,2320,"Weekend"
"7770",0,2012-10-27,2325,"Weekend"
"7771",0,2012-10-27,2330,"Weekend"
"7772",0,2012-10-27,2335,"Weekend"
"7773",0,2012-10-27,2340,"Weekend"
"7774",0,2012-10-27,2345,"Weekend"
"7775",0,2012-10-27,2350,"Weekend"
"7776",0,2012-10-27,2355,"Weekend"
"7777",0,2012-10-28,0,"Weekend"
"7778",0,2012-10-28,5,"Weekend"
"7779",0,2012-10-28,10,"Weekend"
"7780",0,2012-10-28,15,"Weekend"
"7781",0,2012-10-28,20,"Weekend"
"7782",0,2012-10-28,25,"Weekend"
"7783",0,2012-10-28,30,"Weekend"
"7784",0,2012-10-28,35,"Weekend"
"7785",0,2012-10-28,40,"Weekend"
"7786",0,2012-10-28,45,"Weekend"
"7787",0,2012-10-28,50,"Weekend"
"7788",0,2012-10-28,55,"Weekend"
"7789",0,2012-10-28,100,"Weekend"
"7790",0,2012-10-28,105,"Weekend"
"7791",0,2012-10-28,110,"Weekend"
"7792",0,2012-10-28,115,"Weekend"
"7793",0,2012-10-28,120,"Weekend"
"7794",0,2012-10-28,125,"Weekend"
"7795",0,2012-10-28,130,"Weekend"
"7796",0,2012-10-28,135,"Weekend"
"7797",0,2012-10-28,140,"Weekend"
"7798",0,2012-10-28,145,"Weekend"
"7799",0,2012-10-28,150,"Weekend"
"7800",0,2012-10-28,155,"Weekend"
"7801",0,2012-10-28,200,"Weekend"
"7802",0,2012-10-28,205,"Weekend"
"7803",0,2012-10-28,210,"Weekend"
"7804",0,2012-10-28,215,"Weekend"
"7805",0,2012-10-28,220,"Weekend"
"7806",0,2012-10-28,225,"Weekend"
"7807",0,2012-10-28,230,"Weekend"
"7808",0,2012-10-28,235,"Weekend"
"7809",0,2012-10-28,240,"Weekend"
"7810",0,2012-10-28,245,"Weekend"
"7811",0,2012-10-28,250,"Weekend"
"7812",0,2012-10-28,255,"Weekend"
"7813",0,2012-10-28,300,"Weekend"
"7814",0,2012-10-28,305,"Weekend"
"7815",0,2012-10-28,310,"Weekend"
"7816",0,2012-10-28,315,"Weekend"
"7817",0,2012-10-28,320,"Weekend"
"7818",0,2012-10-28,325,"Weekend"
"7819",0,2012-10-28,330,"Weekend"
"7820",0,2012-10-28,335,"Weekend"
"7821",0,2012-10-28,340,"Weekend"
"7822",0,2012-10-28,345,"Weekend"
"7823",0,2012-10-28,350,"Weekend"
"7824",0,2012-10-28,355,"Weekend"
"7825",0,2012-10-28,400,"Weekend"
"7826",0,2012-10-28,405,"Weekend"
"7827",0,2012-10-28,410,"Weekend"
"7828",0,2012-10-28,415,"Weekend"
"7829",0,2012-10-28,420,"Weekend"
"7830",0,2012-10-28,425,"Weekend"
"7831",0,2012-10-28,430,"Weekend"
"7832",0,2012-10-28,435,"Weekend"
"7833",0,2012-10-28,440,"Weekend"
"7834",0,2012-10-28,445,"Weekend"
"7835",0,2012-10-28,450,"Weekend"
"7836",0,2012-10-28,455,"Weekend"
"7837",0,2012-10-28,500,"Weekend"
"7838",0,2012-10-28,505,"Weekend"
"7839",0,2012-10-28,510,"Weekend"
"7840",0,2012-10-28,515,"Weekend"
"7841",0,2012-10-28,520,"Weekend"
"7842",0,2012-10-28,525,"Weekend"
"7843",0,2012-10-28,530,"Weekend"
"7844",0,2012-10-28,535,"Weekend"
"7845",0,2012-10-28,540,"Weekend"
"7846",0,2012-10-28,545,"Weekend"
"7847",0,2012-10-28,550,"Weekend"
"7848",0,2012-10-28,555,"Weekend"
"7849",0,2012-10-28,600,"Weekend"
"7850",0,2012-10-28,605,"Weekend"
"7851",0,2012-10-28,610,"Weekend"
"7852",0,2012-10-28,615,"Weekend"
"7853",0,2012-10-28,620,"Weekend"
"7854",0,2012-10-28,625,"Weekend"
"7855",0,2012-10-28,630,"Weekend"
"7856",0,2012-10-28,635,"Weekend"
"7857",0,2012-10-28,640,"Weekend"
"7858",0,2012-10-28,645,"Weekend"
"7859",0,2012-10-28,650,"Weekend"
"7860",0,2012-10-28,655,"Weekend"
"7861",0,2012-10-28,700,"Weekend"
"7862",0,2012-10-28,705,"Weekend"
"7863",0,2012-10-28,710,"Weekend"
"7864",0,2012-10-28,715,"Weekend"
"7865",0,2012-10-28,720,"Weekend"
"7866",0,2012-10-28,725,"Weekend"
"7867",0,2012-10-28,730,"Weekend"
"7868",0,2012-10-28,735,"Weekend"
"7869",0,2012-10-28,740,"Weekend"
"7870",0,2012-10-28,745,"Weekend"
"7871",9,2012-10-28,750,"Weekend"
"7872",109,2012-10-28,755,"Weekend"
"7873",208,2012-10-28,800,"Weekend"
"7874",203,2012-10-28,805,"Weekend"
"7875",472,2012-10-28,810,"Weekend"
"7876",533,2012-10-28,815,"Weekend"
"7877",380,2012-10-28,820,"Weekend"
"7878",156,2012-10-28,825,"Weekend"
"7879",475,2012-10-28,830,"Weekend"
"7880",489,2012-10-28,835,"Weekend"
"7881",406,2012-10-28,840,"Weekend"
"7882",513,2012-10-28,845,"Weekend"
"7883",522,2012-10-28,850,"Weekend"
"7884",92,2012-10-28,855,"Weekend"
"7885",23,2012-10-28,900,"Weekend"
"7886",67,2012-10-28,905,"Weekend"
"7887",148,2012-10-28,910,"Weekend"
"7888",0,2012-10-28,915,"Weekend"
"7889",0,2012-10-28,920,"Weekend"
"7890",0,2012-10-28,925,"Weekend"
"7891",0,2012-10-28,930,"Weekend"
"7892",0,2012-10-28,935,"Weekend"
"7893",0,2012-10-28,940,"Weekend"
"7894",0,2012-10-28,945,"Weekend"
"7895",46,2012-10-28,950,"Weekend"
"7896",0,2012-10-28,955,"Weekend"
"7897",0,2012-10-28,1000,"Weekend"
"7898",0,2012-10-28,1005,"Weekend"
"7899",0,2012-10-28,1010,"Weekend"
"7900",0,2012-10-28,1015,"Weekend"
"7901",0,2012-10-28,1020,"Weekend"
"7902",0,2012-10-28,1025,"Weekend"
"7903",0,2012-10-28,1030,"Weekend"
"7904",0,2012-10-28,1035,"Weekend"
"7905",0,2012-10-28,1040,"Weekend"
"7906",0,2012-10-28,1045,"Weekend"
"7907",0,2012-10-28,1050,"Weekend"
"7908",0,2012-10-28,1055,"Weekend"
"7909",0,2012-10-28,1100,"Weekend"
"7910",5,2012-10-28,1105,"Weekend"
"7911",100,2012-10-28,1110,"Weekend"
"7912",149,2012-10-28,1115,"Weekend"
"7913",0,2012-10-28,1120,"Weekend"
"7914",0,2012-10-28,1125,"Weekend"
"7915",0,2012-10-28,1130,"Weekend"
"7916",86,2012-10-28,1135,"Weekend"
"7917",48,2012-10-28,1140,"Weekend"
"7918",89,2012-10-28,1145,"Weekend"
"7919",79,2012-10-28,1150,"Weekend"
"7920",51,2012-10-28,1155,"Weekend"
"7921",57,2012-10-28,1200,"Weekend"
"7922",96,2012-10-28,1205,"Weekend"
"7923",20,2012-10-28,1210,"Weekend"
"7924",144,2012-10-28,1215,"Weekend"
"7925",128,2012-10-28,1220,"Weekend"
"7926",22,2012-10-28,1225,"Weekend"
"7927",0,2012-10-28,1230,"Weekend"
"7928",60,2012-10-28,1235,"Weekend"
"7929",0,2012-10-28,1240,"Weekend"
"7930",52,2012-10-28,1245,"Weekend"
"7931",32,2012-10-28,1250,"Weekend"
"7932",58,2012-10-28,1255,"Weekend"
"7933",56,2012-10-28,1300,"Weekend"
"7934",65,2012-10-28,1305,"Weekend"
"7935",55,2012-10-28,1310,"Weekend"
"7936",48,2012-10-28,1315,"Weekend"
"7937",50,2012-10-28,1320,"Weekend"
"7938",137,2012-10-28,1325,"Weekend"
"7939",0,2012-10-28,1330,"Weekend"
"7940",0,2012-10-28,1335,"Weekend"
"7941",204,2012-10-28,1340,"Weekend"
"7942",289,2012-10-28,1345,"Weekend"
"7943",115,2012-10-28,1350,"Weekend"
"7944",174,2012-10-28,1355,"Weekend"
"7945",0,2012-10-28,1400,"Weekend"
"7946",208,2012-10-28,1405,"Weekend"
"7947",100,2012-10-28,1410,"Weekend"
"7948",148,2012-10-28,1415,"Weekend"
"7949",0,2012-10-28,1420,"Weekend"
"7950",46,2012-10-28,1425,"Weekend"
"7951",23,2012-10-28,1430,"Weekend"
"7952",154,2012-10-28,1435,"Weekend"
"7953",55,2012-10-28,1440,"Weekend"
"7954",0,2012-10-28,1445,"Weekend"
"7955",22,2012-10-28,1450,"Weekend"
"7956",0,2012-10-28,1455,"Weekend"
"7957",0,2012-10-28,1500,"Weekend"
"7958",0,2012-10-28,1505,"Weekend"
"7959",0,2012-10-28,1510,"Weekend"
"7960",0,2012-10-28,1515,"Weekend"
"7961",0,2012-10-28,1520,"Weekend"
"7962",0,2012-10-28,1525,"Weekend"
"7963",0,2012-10-28,1530,"Weekend"
"7964",0,2012-10-28,1535,"Weekend"
"7965",0,2012-10-28,1540,"Weekend"
"7966",0,2012-10-28,1545,"Weekend"
"7967",0,2012-10-28,1550,"Weekend"
"7968",0,2012-10-28,1555,"Weekend"
"7969",0,2012-10-28,1600,"Weekend"
"7970",0,2012-10-28,1605,"Weekend"
"7971",0,2012-10-28,1610,"Weekend"
"7972",0,2012-10-28,1615,"Weekend"
"7973",0,2012-10-28,1620,"Weekend"
"7974",0,2012-10-28,1625,"Weekend"
"7975",0,2012-10-28,1630,"Weekend"
"7976",0,2012-10-28,1635,"Weekend"
"7977",0,2012-10-28,1640,"Weekend"
"7978",0,2012-10-28,1645,"Weekend"
"7979",0,2012-10-28,1650,"Weekend"
"7980",0,2012-10-28,1655,"Weekend"
"7981",0,2012-10-28,1700,"Weekend"
"7982",62,2012-10-28,1705,"Weekend"
"7983",0,2012-10-28,1710,"Weekend"
"7984",39,2012-10-28,1715,"Weekend"
"7985",79,2012-10-28,1720,"Weekend"
"7986",71,2012-10-28,1725,"Weekend"
"7987",501,2012-10-28,1730,"Weekend"
"7988",158,2012-10-28,1735,"Weekend"
"7989",50,2012-10-28,1740,"Weekend"
"7990",24,2012-10-28,1745,"Weekend"
"7991",0,2012-10-28,1750,"Weekend"
"7992",0,2012-10-28,1755,"Weekend"
"7993",69,2012-10-28,1800,"Weekend"
"7994",47,2012-10-28,1805,"Weekend"
"7995",53,2012-10-28,1810,"Weekend"
"7996",0,2012-10-28,1815,"Weekend"
"7997",36,2012-10-28,1820,"Weekend"
"7998",67,2012-10-28,1825,"Weekend"
"7999",60,2012-10-28,1830,"Weekend"
"8000",5,2012-10-28,1835,"Weekend"
"8001",0,2012-10-28,1840,"Weekend"
"8002",76,2012-10-28,1845,"Weekend"
"8003",8,2012-10-28,1850,"Weekend"
"8004",91,2012-10-28,1855,"Weekend"
"8005",21,2012-10-28,1900,"Weekend"
"8006",24,2012-10-28,1905,"Weekend"
"8007",35,2012-10-28,1910,"Weekend"
"8008",135,2012-10-28,1915,"Weekend"
"8009",166,2012-10-28,1920,"Weekend"
"8010",0,2012-10-28,1925,"Weekend"
"8011",32,2012-10-28,1930,"Weekend"
"8012",171,2012-10-28,1935,"Weekend"
"8013",10,2012-10-28,1940,"Weekend"
"8014",17,2012-10-28,1945,"Weekend"
"8015",21,2012-10-28,1950,"Weekend"
"8016",31,2012-10-28,1955,"Weekend"
"8017",25,2012-10-28,2000,"Weekend"
"8018",38,2012-10-28,2005,"Weekend"
"8019",22,2012-10-28,2010,"Weekend"
"8020",30,2012-10-28,2015,"Weekend"
"8021",17,2012-10-28,2020,"Weekend"
"8022",0,2012-10-28,2025,"Weekend"
"8023",75,2012-10-28,2030,"Weekend"
"8024",44,2012-10-28,2035,"Weekend"
"8025",138,2012-10-28,2040,"Weekend"
"8026",81,2012-10-28,2045,"Weekend"
"8027",27,2012-10-28,2050,"Weekend"
"8028",0,2012-10-28,2055,"Weekend"
"8029",0,2012-10-28,2100,"Weekend"
"8030",5,2012-10-28,2105,"Weekend"
"8031",2,2012-10-28,2110,"Weekend"
"8032",172,2012-10-28,2115,"Weekend"
"8033",16,2012-10-28,2120,"Weekend"
"8034",18,2012-10-28,2125,"Weekend"
"8035",148,2012-10-28,2130,"Weekend"
"8036",101,2012-10-28,2135,"Weekend"
"8037",0,2012-10-28,2140,"Weekend"
"8038",57,2012-10-28,2145,"Weekend"
"8039",0,2012-10-28,2150,"Weekend"
"8040",0,2012-10-28,2155,"Weekend"
"8041",0,2012-10-28,2200,"Weekend"
"8042",0,2012-10-28,2205,"Weekend"
"8043",0,2012-10-28,2210,"Weekend"
"8044",0,2012-10-28,2215,"Weekend"
"8045",0,2012-10-28,2220,"Weekend"
"8046",0,2012-10-28,2225,"Weekend"
"8047",0,2012-10-28,2230,"Weekend"
"8048",0,2012-10-28,2235,"Weekend"
"8049",17,2012-10-28,2240,"Weekend"
"8050",0,2012-10-28,2245,"Weekend"
"8051",9,2012-10-28,2250,"Weekend"
"8052",181,2012-10-28,2255,"Weekend"
"8053",0,2012-10-28,2300,"Weekend"
"8054",0,2012-10-28,2305,"Weekend"
"8055",0,2012-10-28,2310,"Weekend"
"8056",0,2012-10-28,2315,"Weekend"
"8057",0,2012-10-28,2320,"Weekend"
"8058",0,2012-10-28,2325,"Weekend"
"8059",0,2012-10-28,2330,"Weekend"
"8060",0,2012-10-28,2335,"Weekend"
"8061",0,2012-10-28,2340,"Weekend"
"8062",0,2012-10-28,2345,"Weekend"
"8063",0,2012-10-28,2350,"Weekend"
"8064",0,2012-10-28,2355,"Weekend"
"8065",0,2012-10-29,0,"Weekday"
"8066",0,2012-10-29,5,"Weekday"
"8067",0,2012-10-29,10,"Weekday"
"8068",0,2012-10-29,15,"Weekday"
"8069",0,2012-10-29,20,"Weekday"
"8070",0,2012-10-29,25,"Weekday"
"8071",0,2012-10-29,30,"Weekday"
"8072",0,2012-10-29,35,"Weekday"
"8073",0,2012-10-29,40,"Weekday"
"8074",0,2012-10-29,45,"Weekday"
"8075",0,2012-10-29,50,"Weekday"
"8076",0,2012-10-29,55,"Weekday"
"8077",0,2012-10-29,100,"Weekday"
"8078",0,2012-10-29,105,"Weekday"
"8079",0,2012-10-29,110,"Weekday"
"8080",0,2012-10-29,115,"Weekday"
"8081",0,2012-10-29,120,"Weekday"
"8082",0,2012-10-29,125,"Weekday"
"8083",0,2012-10-29,130,"Weekday"
"8084",0,2012-10-29,135,"Weekday"
"8085",0,2012-10-29,140,"Weekday"
"8086",0,2012-10-29,145,"Weekday"
"8087",0,2012-10-29,150,"Weekday"
"8088",0,2012-10-29,155,"Weekday"
"8089",0,2012-10-29,200,"Weekday"
"8090",0,2012-10-29,205,"Weekday"
"8091",0,2012-10-29,210,"Weekday"
"8092",0,2012-10-29,215,"Weekday"
"8093",0,2012-10-29,220,"Weekday"
"8094",0,2012-10-29,225,"Weekday"
"8095",0,2012-10-29,230,"Weekday"
"8096",0,2012-10-29,235,"Weekday"
"8097",0,2012-10-29,240,"Weekday"
"8098",0,2012-10-29,245,"Weekday"
"8099",0,2012-10-29,250,"Weekday"
"8100",0,2012-10-29,255,"Weekday"
"8101",0,2012-10-29,300,"Weekday"
"8102",0,2012-10-29,305,"Weekday"
"8103",0,2012-10-29,310,"Weekday"
"8104",0,2012-10-29,315,"Weekday"
"8105",0,2012-10-29,320,"Weekday"
"8106",0,2012-10-29,325,"Weekday"
"8107",0,2012-10-29,330,"Weekday"
"8108",0,2012-10-29,335,"Weekday"
"8109",0,2012-10-29,340,"Weekday"
"8110",0,2012-10-29,345,"Weekday"
"8111",0,2012-10-29,350,"Weekday"
"8112",0,2012-10-29,355,"Weekday"
"8113",0,2012-10-29,400,"Weekday"
"8114",0,2012-10-29,405,"Weekday"
"8115",0,2012-10-29,410,"Weekday"
"8116",0,2012-10-29,415,"Weekday"
"8117",0,2012-10-29,420,"Weekday"
"8118",0,2012-10-29,425,"Weekday"
"8119",0,2012-10-29,430,"Weekday"
"8120",0,2012-10-29,435,"Weekday"
"8121",0,2012-10-29,440,"Weekday"
"8122",0,2012-10-29,445,"Weekday"
"8123",0,2012-10-29,450,"Weekday"
"8124",0,2012-10-29,455,"Weekday"
"8125",0,2012-10-29,500,"Weekday"
"8126",0,2012-10-29,505,"Weekday"
"8127",0,2012-10-29,510,"Weekday"
"8128",0,2012-10-29,515,"Weekday"
"8129",0,2012-10-29,520,"Weekday"
"8130",0,2012-10-29,525,"Weekday"
"8131",0,2012-10-29,530,"Weekday"
"8132",0,2012-10-29,535,"Weekday"
"8133",0,2012-10-29,540,"Weekday"
"8134",0,2012-10-29,545,"Weekday"
"8135",0,2012-10-29,550,"Weekday"
"8136",0,2012-10-29,555,"Weekday"
"8137",0,2012-10-29,600,"Weekday"
"8138",0,2012-10-29,605,"Weekday"
"8139",0,2012-10-29,610,"Weekday"
"8140",0,2012-10-29,615,"Weekday"
"8141",0,2012-10-29,620,"Weekday"
"8142",0,2012-10-29,625,"Weekday"
"8143",0,2012-10-29,630,"Weekday"
"8144",0,2012-10-29,635,"Weekday"
"8145",0,2012-10-29,640,"Weekday"
"8146",0,2012-10-29,645,"Weekday"
"8147",0,2012-10-29,650,"Weekday"
"8148",0,2012-10-29,655,"Weekday"
"8149",0,2012-10-29,700,"Weekday"
"8150",13,2012-10-29,705,"Weekday"
"8151",14,2012-10-29,710,"Weekday"
"8152",51,2012-10-29,715,"Weekday"
"8153",0,2012-10-29,720,"Weekday"
"8154",0,2012-10-29,725,"Weekday"
"8155",76,2012-10-29,730,"Weekday"
"8156",167,2012-10-29,735,"Weekday"
"8157",401,2012-10-29,740,"Weekday"
"8158",397,2012-10-29,745,"Weekday"
"8159",35,2012-10-29,750,"Weekday"
"8160",36,2012-10-29,755,"Weekday"
"8161",12,2012-10-29,800,"Weekday"
"8162",16,2012-10-29,805,"Weekday"
"8163",32,2012-10-29,810,"Weekday"
"8164",23,2012-10-29,815,"Weekday"
"8165",67,2012-10-29,820,"Weekday"
"8166",0,2012-10-29,825,"Weekday"
"8167",40,2012-10-29,830,"Weekday"
"8168",56,2012-10-29,835,"Weekday"
"8169",64,2012-10-29,840,"Weekday"
"8170",117,2012-10-29,845,"Weekday"
"8171",0,2012-10-29,850,"Weekday"
"8172",0,2012-10-29,855,"Weekday"
"8173",4,2012-10-29,900,"Weekday"
"8174",0,2012-10-29,905,"Weekday"
"8175",0,2012-10-29,910,"Weekday"
"8176",0,2012-10-29,915,"Weekday"
"8177",0,2012-10-29,920,"Weekday"
"8178",0,2012-10-29,925,"Weekday"
"8179",0,2012-10-29,930,"Weekday"
"8180",0,2012-10-29,935,"Weekday"
"8181",0,2012-10-29,940,"Weekday"
"8182",0,2012-10-29,945,"Weekday"
"8183",0,2012-10-29,950,"Weekday"
"8184",129,2012-10-29,955,"Weekday"
"8185",104,2012-10-29,1000,"Weekday"
"8186",0,2012-10-29,1005,"Weekday"
"8187",0,2012-10-29,1010,"Weekday"
"8188",0,2012-10-29,1015,"Weekday"
"8189",0,2012-10-29,1020,"Weekday"
"8190",0,2012-10-29,1025,"Weekday"
"8191",0,2012-10-29,1030,"Weekday"
"8192",0,2012-10-29,1035,"Weekday"
"8193",0,2012-10-29,1040,"Weekday"
"8194",0,2012-10-29,1045,"Weekday"
"8195",0,2012-10-29,1050,"Weekday"
"8196",0,2012-10-29,1055,"Weekday"
"8197",0,2012-10-29,1100,"Weekday"
"8198",0,2012-10-29,1105,"Weekday"
"8199",7,2012-10-29,1110,"Weekday"
"8200",0,2012-10-29,1115,"Weekday"
"8201",0,2012-10-29,1120,"Weekday"
"8202",0,2012-10-29,1125,"Weekday"
"8203",0,2012-10-29,1130,"Weekday"
"8204",0,2012-10-29,1135,"Weekday"
"8205",0,2012-10-29,1140,"Weekday"
"8206",13,2012-10-29,1145,"Weekday"
"8207",20,2012-10-29,1150,"Weekday"
"8208",0,2012-10-29,1155,"Weekday"
"8209",0,2012-10-29,1200,"Weekday"
"8210",0,2012-10-29,1205,"Weekday"
"8211",0,2012-10-29,1210,"Weekday"
"8212",59,2012-10-29,1215,"Weekday"
"8213",0,2012-10-29,1220,"Weekday"
"8214",0,2012-10-29,1225,"Weekday"
"8215",0,2012-10-29,1230,"Weekday"
"8216",0,2012-10-29,1235,"Weekday"
"8217",0,2012-10-29,1240,"Weekday"
"8218",13,2012-10-29,1245,"Weekday"
"8219",0,2012-10-29,1250,"Weekday"
"8220",0,2012-10-29,1255,"Weekday"
"8221",0,2012-10-29,1300,"Weekday"
"8222",0,2012-10-29,1305,"Weekday"
"8223",0,2012-10-29,1310,"Weekday"
"8224",0,2012-10-29,1315,"Weekday"
"8225",25,2012-10-29,1320,"Weekday"
"8226",0,2012-10-29,1325,"Weekday"
"8227",0,2012-10-29,1330,"Weekday"
"8228",0,2012-10-29,1335,"Weekday"
"8229",0,2012-10-29,1340,"Weekday"
"8230",0,2012-10-29,1345,"Weekday"
"8231",0,2012-10-29,1350,"Weekday"
"8232",0,2012-10-29,1355,"Weekday"
"8233",104,2012-10-29,1400,"Weekday"
"8234",59,2012-10-29,1405,"Weekday"
"8235",0,2012-10-29,1410,"Weekday"
"8236",0,2012-10-29,1415,"Weekday"
"8237",0,2012-10-29,1420,"Weekday"
"8238",0,2012-10-29,1425,"Weekday"
"8239",0,2012-10-29,1430,"Weekday"
"8240",20,2012-10-29,1435,"Weekday"
"8241",0,2012-10-29,1440,"Weekday"
"8242",0,2012-10-29,1445,"Weekday"
"8243",0,2012-10-29,1450,"Weekday"
"8244",0,2012-10-29,1455,"Weekday"
"8245",0,2012-10-29,1500,"Weekday"
"8246",0,2012-10-29,1505,"Weekday"
"8247",0,2012-10-29,1510,"Weekday"
"8248",0,2012-10-29,1515,"Weekday"
"8249",0,2012-10-29,1520,"Weekday"
"8250",0,2012-10-29,1525,"Weekday"
"8251",0,2012-10-29,1530,"Weekday"
"8252",56,2012-10-29,1535,"Weekday"
"8253",0,2012-10-29,1540,"Weekday"
"8254",0,2012-10-29,1545,"Weekday"
"8255",0,2012-10-29,1550,"Weekday"
"8256",0,2012-10-29,1555,"Weekday"
"8257",0,2012-10-29,1600,"Weekday"
"8258",0,2012-10-29,1605,"Weekday"
"8259",0,2012-10-29,1610,"Weekday"
"8260",0,2012-10-29,1615,"Weekday"
"8261",0,2012-10-29,1620,"Weekday"
